id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4877963978604958,MwIclA6xE,6749589916,无敌幸运小狗,#2023考研国家线公布#一定要上岸！🙏🏼,,,,2023考研国家线公布,0,0,4,2023-03-11 04:38,iPhone客户端,,,
4877963517231585,MwIbBulgt,3898498568,孙冬华律师,#2023考研国家线公布#你过线了吗？你过线了吗？,,,,2023考研国家线公布,0,0,12,2023-03-11 04:36,荣耀70 5G,,,
4877963437277728,MwIbtuxgI,5983347861,一定要午觉_,烟台大学蹲蹲有无民族学研究生的学长学姐呀想咨询一下考研相关,,,,,0,4,0,2023-03-11 04:36,烟台大学超话,,,
4877963206590756,MwIb6rEyw,5983347861,一定要午觉_,烟台大学考研蹲蹲有无民族学专业的学长学姐呀想咨询一下专业相关,,,,,0,2,0,2023-03-11 04:35,烟台大学考研超话,,,
4877963071848743,MwIaT7KWr,7558336336,山南水北kkk,心动的offer能不能下来啊！我拿到了就不去卷考研了,,,,,0,0,0,2023-03-11 04:34,iPhone客户端,,,
4877950695244283,MwHQVm0hd,7736410727,把书读烂困在爱里是笨蛋,武汉纺织大学求广播电视考研的学长学姐！,,,,,0,0,2,2023-03-11 03:45,武汉纺织大学超话,,,
4877950488936883,MwHQABuTh,7820657337,没有悲伤的童年,2023考研个人2020ipad国行128g无拆无磕碰带苹果一代笔1700💰出走平台,,,,,0,0,1,2023-03-11 03:44,2023考研超话,['https://wx3.sinaimg.cn/large/008xgGetgy1hbvdzk2bocj30u01gxjve.jpg'],,
4877950459314955,MwHQxD5fd,5101945554,著名幸运琑田蹦蹦子,#2023考研国家线公布#家人们。。我失眠了就是说，差了几分。。。我现在不知道应该干什么了好迷茫,,,,2023考研国家线公布,0,57,30,2023-03-11 03:44,Note 10 Pro,,,
4877950438342861,MwHQvz0mh,7820657337,没有悲伤的童年,考研个人2020ipad国行128g无拆无磕碰带苹果一代笔1700💰出走平台,,,,,0,0,0,2023-03-11 03:44,考研超话,['https://wx4.sinaimg.cn/large/008xgGetgy1hbvdzch7doj30u01gxjve.jpg'],,
4877950393254046,MwHQrdEwC,5186048641,甜食一口闷,上外你辜负了考生对你的热爱到现在也没他吗睡着越想越气不招那么多你招生简章不改统招名额你还压分考研成绩出的时候排名高得白给考生希望招生简章上统考说招40➕结果他吗的前十名才过国家线其他人有的最后调剂都调剂不了上外你真的你如果喜欢保研的学生请你改一改你的招生简章别再欺骗下一届考生了,,,,,0,2,14,2023-03-11 03:44,iPhone客户端,,,
4877950324834997,MwHQkkhNP,6554491679,白瑭TT,湖南师范大学考研出现当代文学和文学理论资料去年买的，但是没考了有需要的可以问俺哦,,,,,0,3,0,2023-03-11 03:44,湖南师范大学考研超话,,,
4877950002397677,MwHPOa3Kd,5885588575,糊说八道-,……我去我真想考研了念头一旦萌芽,,,,,0,0,0,2023-03-11 03:42,iPhone客户端,,,
4877949720855098,MwHPm3ArU,6531469622,新星壹,#从录取率来看考研难度超过高考#考上了很伟大吗？,,,,从录取率来看考研难度超过高考,0,0,0,2023-03-11 03:41,OPPO K7x,['https://wx2.sinaimg.cn/large/00781nCegy1hbvdwe1rl7j30u01f14ee.jpg'],,
4877948853682486,MwHNXfrYW,6650082046,恩恩piano,大半夜无聊翻微博回顾自己的考研之路，一直以为自己乱发微博都是碎碎念没啥好看的，但是回忆一下还蛮好玩的。特别是我经常骂人金句频出，笑死我了❗️,,,,,0,0,0,2023-03-11 03:38,iPhone客户端,,,
4877948807021159,MwHNStswv,6399853532,小夫我要进来了w,#2023考研国家线公布#分数这么高和父母辈思想有很大关系，我大二实习，现在已经有公司说要签我了，实习才半个月达到了我爸工作二十几年的月薪，但是还是被他们强迫说先考研，再考公理由是要我找一个稳定的工作，有些事情自己思想跟上时代了，父母的却没有跟上，看大家都考研就觉得考研好，却不知道考研压力多大,,,,2023考研国家线公布,0,0,3,2023-03-11 03:38,iPhone客户端,,,
4877998798930007,MwJ6vBt6n,3886230775,环翠发布,#早安环翠#时间扑面而来，我们终将忠于岁月，也终于圆满。健康的活着，平静的过着，开心的笑着，适当的忙着；心中有暖，无畏而往，就很好早安#2023考研国家线公布#L环翠发布的微博视频,,,,"早安环翠,2023考研国家线公布",1,39,19,2023-03-11 06:56,iPhone客户端,,"http://f.video.weibocdn.com/o0/oTibYSz1lx083Mcd0kqY010412002O9v0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1678693145&ssig=DG%2FT38eKNH&KID=unistore,video",
4877998765375905,MwJ6smyw9,1149956613,张慧林,#从录取率来看考研难度超过高考#说到底还是就业压力大，入职门槛高。现在是企业挑人，人求企业，等哪天企业找不到合适的人，用工荒了，才能有所改变…#天天晨读#,,,,"从录取率来看考研难度超过高考,天天晨读",32,32,259,2023-03-11 06:56,天天晨读超话,['https://wx2.sinaimg.cn/large/448af205ly1hbvjj4znkqj20su0r6ahm.jpg'],,
4877998740735367,MwJ6q35iL,2248462024,冰糖葫芦五加加加加皮,湖北大学考研求mba复试资料，有偿,,,,,0,3,0,2023-03-11 06:56,湖北大学考研超话,,,
4877998710588396,MwJ6n2t4g,7349058612,会发疯的兔,山西师范大学考研往年师大07生物学有调剂名额吗,,,,,0,0,0,2023-03-11 06:56,山西师范大学考研超话,,,
4877998329954635,MwJ5KFLED,7734659690,LunaAurura,#2023考研国家线公布#如果能重来我要选《李白》算了算了还是选《牧童》和《飞天》或者……《苦行僧》吧,,,,2023考研国家线公布,0,0,0,2023-03-11 06:54,小紫iPhone 12,"['https://wx4.sinaimg.cn/large/008rrQjEly1hbvdu2jcjlj30u00u0n32.jpg', 'https://wx3.sinaimg.cn/large/008rrQjEly1hbvdu24uq0j30u0140tga.jpg', 'https://wx3.sinaimg.cn/large/008rrQjEly1hbvdrx33o2j30u01sy7ac.jpg', 'https://wx2.sinaimg.cn/large/008rrQjEly1hbvdrxu1tpj31400u0ak5.jpg', 'https://wx1.sinaimg.cn/large/008rrQjEly1hbvdu3l2xtj30u01gxqfd.jpg', 'https://wx4.sinaimg.cn/large/008rrQjEly1hbvdrygo09j313u0tuahk.jpg', 'https://wx2.sinaimg.cn/large/008rrQjEly1hbvdrz1jmsj31400u0gvz.jpg', 'https://wx4.sinaimg.cn/large/008rrQjEly1hbvdrzimxqj30u0140wmt.jpg', 'https://wx2.sinaimg.cn/large/008rrQjEly1hbvdu2zuwgj313u0tuai3.jpg']",,
4877998224312299,MwJ5Ai5Pd,6612303354,山城追光人,哪个正常人早上六点半起来练车呀哪怕考研我都是七点半才起,,,,,0,1,0,2023-03-11 06:54,荣耀X10 5G,,,
4877998014596164,MwJ5fjhFG,5894727429,红糖小酥er,福建师范大学考研蹲一个法学学硕的学姐或学长，想求复试资料和一些复试的经验,,,,,0,4,0,2023-03-11 06:53,福建师范大学考研超话,,,
4877997914456888,MwJ55iHri,5846500604,我爱碎碎念啊,中南大学考研蹲一蹲英语语言文学考研的学长学姐，有些问题想咨询,,,,,0,0,0,2023-03-11 06:53,中南大学考研超话,,,
4877997653362339,MwJ4Fe6Hh,5340438538,甘泉检察,【给考研和考公务员的你三条反诈提示】谨防仿冒钓鱼网站、提前查分、改分骗局和出售“内部资料”骗局。公安部刑侦局提醒：考研、考公没有捷径可行，任何声称可以交钱获得“特权”的都是诈骗！考生报名和查询成绩时要通过官方网站或渠道，不要随意点击来历不明的网站链接。L公安部刑侦局的微博视频,,,,,0,0,0,2023-03-11 06:52,微博视频号,,"http://f.video.weibocdn.com/o0/NSfiZgn1lx083nD0YzRm01041200EtZb0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1678693145&ssig=WlDz2mTmVb&KID=unistore,video",
4877997644973021,MwJ4EkRI1,2695481721,仪琳,怎么首页的姐姐们都在考研。。。,,,,,0,0,0,2023-03-11 06:52,nova8Pro我由我掌镜,,,
4877978226131450,MwIzkpJ4m,6617957427,法硕资料小王子,2023-南昌大学-最新版绝密复试真题#法硕考研##法硕#,,,,"法硕考研,法硕",0,0,0,2023-03-11 05:35,微博网页版,['https://wx3.sinaimg.cn/large/007dSh2Pgy1hbvapu2s6lj30ef05vdic.jpg'],,
4877978025066874,MwIz0lg7M,7431183906,鏖战朱颜,#蓝色生命线##曲阜师范女大学生考研前期确诊血癌#我在“大四女孩考研前夕患血癌”项目捐款成功！希望我小小的力量和@爱做手工艺的晶晶一起，在大大的世界里温暖更多人。@诸城善德公益服务中心大四女孩考研前夕患血癌,,,"爱做手工艺的晶晶,诸城善德公益服务中心","蓝色生命线,曲阜师范女大学生考研前期确诊血癌",0,0,0,2023-03-11 05:34,微公益,,,
4877977885606201,MwIyMnwqB,2757884565,不知雾,#2023考研国家线公布#愿所有努力的人都可以成功上岸,,,,2023考研国家线公布,1,0,17,2023-03-11 05:33,逛吃女孩不焦虑,['https://wx1.sinaimg.cn/large/a461fa95gy1hbvh4pqt31g2050050qdj.jpg'],,
4877977383600276,MwIxYf6AY,2710484022,颉斌斌老师,      【起床喽！】斌斌老师叫你起床喽！早起的同学可以回复一个“早”！今天3月11日，也是24考研叫早的第50天。今天同学们的任务：1.复盘这周上过的内容。2.颉斌斌老师《28天大纲词汇背诵宝》背诵第2轮Day21，复习Day16。也可以根据自己的进度推进。为了互相督促，在评论区回复自己所背在第几轮第几天。例如：早，第2轮第5天！每天打卡，互相监督，加油💪！3.66句讲完了，新报名同学抓紧时间补课同时，跟上直播的新内容。起床喽，我们一起开始高质量的一天！！！,,,,,2,28,73,2023-03-11 05:31,HUAWEI Mate 40 Pro,,,
4877977043075380,MwIxqcU2U,7275900185,Petityu7,国家线出来身边的朋友心情都好复杂老实说我还是很希望身边的人都能够上岸尤其是当时一起努力过相互打过气的人蹦完迪回到宿舍四点多了我的室友还没睡着莫哥和毅哥两个人喝完酒硬生生从市区走回学校还有好多好多不甘心的人吧…考研对我来说我早已不再那么在乎无论结局如何我都能接受虽然目前这个状况我也很尴尬左右为难但是比我预期好多了我还是拥有选择的只希望四月的考试一切顺利我的朋友们也顺顺利利的上岸吧真诚的祝福你们也祝福我果然人到了这个阶段真的会尤其焦虑对未来的迷茫初入社会的无措都让我不太好受现实就是这样不会给人时间去反应的吧逼着我们快速成长不能再是小孩心态了学着去做一个大人吧不能改变的事情就去接受吧不要太自我太自以为是了,,,,,0,0,0,2023-03-11 05:30,iPhone客户端,,,
4877976606605991,MwIwIrIwf,2143111732,放肆小嘟比,要怎么释怀，这三年的青春，身边的人陆陆续续上岸，困在原地的是我。骂自己劝自己放下，可这颗心终究不由自己，还是遗憾。#考研##考研国家线#,,,,"考研,考研国家线",0,6,0,2023-03-11 05:28,iPhone客户端,"['https://wx3.sinaimg.cn/large/7fbd4a34gy1hbvgrfmmucj23402c0kjo.jpg', 'https://wx3.sinaimg.cn/large/7fbd4a34gy1hbvgrp8xmfj20lp01a3yj.jpg']",,
4877976418385928,MwIwpzbyU,5644307942,点破秋夕,#历史学考研#出箭没有回头路,,,,历史学考研,0,0,0,2023-03-11 05:27,nova8 我由我掌镜,,,
4877975335469331,MwIuFmWP1,6864788307,SAE教育,✅申请不理想❓考研没考上❓我该怎么办❓✅这一系列问题是我们在咨询中，学生最焦虑的问题和痛点，被原计划申请的学校拒了，然后着急忙慌得问我们该怎么办😐✅学生的焦急的情绪，我们充分理解，但越是这个时候，越需要劝学生冷静，要认真考虑自己的未来规划，以及思考在申请方面可以提升的地方，而不是随便自己找个失败理由，然后急着拿个offer来填补自己的焦虑🥺✅如果现在考研不理想，或者申请结果不满意，同时又还怀着出国深造的打算，不妨与我们像朋友一样聊一聊，其实未来还有很多你不知道的好选择。,,,,,0,0,0,2023-03-11 05:23,iPhone XS,['https://wx4.sinaimg.cn/large/007uzX23gy1hbvguab3yhj30u01diah5.jpg'],,
4877974995730771,MwIu7o2PN,6134287871,罗小夫罗小夫,广西师范大学考研有广师大音乐学院得研究生学长学姐么！有偿咨询一些问题,,,,,0,0,0,2023-03-11 05:22,广西师范大学考研超话,,,
4877962291445987,MwI9D64an,6203379184,冰镇板栗露,4:30准时起床学习#每天早起打卡##24考研#,,,,"每天早起打卡,24考研",0,6,1,2023-03-11 04:31,iPhone客户端,,,
4877962278600884,MwI9BA5tW,7264488054,严禁熬夜ya,#2023考研国家线公布#艺术类咋又涨了,,,,2023考研国家线公布,0,1,0,2023-03-11 04:31,严浩翔老婆Android,,,
4877962098246211,MwI9jyBdp,6095753578,音乐鬼裁-李袁杰,"大叔高校门口摆地摊辅导考研数学,地上写满计算公式：有故事的人L音乐鬼裁-李袁杰的微博视频",,,,,0,0,0,2023-03-11 04:30,微博视频号,,"http://f.video.weibocdn.com/o0/bv6qljGilx083M2c4Z6E01041200g3mw0E010.mp4?label=mp4_720p&template=960x540.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1678693170&ssig=NYlTS9hoNu&KID=unistore,video",
4877961872801871,MwI8XbKTt,2349475100,嘉兴微博新鲜事,#从录取率来看考研难度超过高考#自2007年至今，高考实际录取率一直保持着上升的趋势，2017年突破了80%，2020年，高考招生人数达967.5万人，实际录取率首次突破了90%，意味着绝大多数高考生拥有了接受高等教育的机会，考不上大学已变得很难。但是考研，报考人数与招生名额比例差别较大。以2021年考研情况为例，报考人数是377万，招生人数是117万，报录比约是3.2：1。#国家线#,,,,"从录取率来看考研难度超过高考,国家线",1,0,1,2023-03-11 04:30,微博网页版,['https://wx2.sinaimg.cn/large/8c0a251cly1hbvbwropexj20sg0vpjy9.jpg'],,
4877961469886806,MwI8iFu0C,7734563737,Christina倩789,考研时候遇见新冠考教资遇见甲流，教资前一夜，根本没睡，这个发烧退了，那个烧，唉,,,,,0,0,0,2023-03-11 04:28,荣耀60 5G,,,
4877961424011554,MwI8egPAu,5583773156,SStravinsky,上辈子牛马这辈子考研，出了国家线再筛了跨专业，还有八所能调，还不一定要我，笑死我就是来搞笑的,,,,,0,0,0,2023-03-11 04:28,iPhone客户端,,,
4877961373418004,MwI89elb6,7431002154,有情人终成眷属但我终成富婆,大半夜的，我还是没缓过神来!我去你的考研，去你的国家线，我努力了这么久，专业课这么一搞，国家线和去年一样，哼，直接没书读!!!!来世我不做人了，好痛苦，活着是干啥，我讨厌焦虑迷茫的二十多岁,,,,,0,0,0,2023-03-11 04:28,nova7你在焦点在,,,
4877961293463698,MwI81ex46,7032344138,考研政治老师李敬阳,每日一题：常考易错点#考研政治##考研##决战考研##干货知识#考研政治双姐考研L考研政治老师李敬阳的微博视频,,,,"考研政治,考研,决战考研,干货知识",0,0,0,2023-03-11 04:27,考研超话,,"http://f.video.weibocdn.com/o0/70dUuqqUlx083M1Z83FK01041202rXTN0E010.mp4?label=mp4_720p&template=720x960.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1678693170&ssig=wciMP7ldJK&KID=unistore,video",
4877961130148239,MwI7L0CyX,5093702101,蓝天大海988,【#2023考研国家线公布#】今天，2023研考国家线发布。O快讯！2023年研考国家线发布,,,,2023考研国家线公布,0,0,0,2023-03-11 04:27,小米9,,,
4877960714126786,MwI75hjz4,3841881588,白色桃子a,上岸失败，再战一次。嘎嘎冲就完事#上岸上岸上岸##2023考研国家线公布#,,,,"上岸上岸上岸,2023考研国家线公布",0,1,2,2023-03-11 04:25,OPPO A57 5G,,,
4877948530983748,MwHNr47UU,7482580341,yyyyyf_xq,南京师范大学考研23考研出南师大生物学学硕专业课资料631生化838细胞高分笔记课件视频很全还有一些自己整的笔记思维导图可交流心得,,,,,0,0,0,2023-03-11 03:37,南京师范大学考研超话,,,
